name,release_date,price,developers,categories,genres,pct_pos_total,pct_pos_recent,num_reviews_total
Stronghold Crusader HD (2012),2013-10-21,9.99,['FireFly Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",Strategy,97,96,16104
Dyson Sphere Program,2021-01-20,19.99,['Youthcat Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']",Strategy,97,96,76592
Slay the Spire,2019-01-23,8.49,['Mega Crit'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",Strategy,97,97,152746
Rusty's Retirement,2024-04-26,6.99,['Mister Morris Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",Strategy,97,97,11360
Gunpoint,2013-06-03,9.99,['Suspicious Developments'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",Strategy,97,93,10024
Totally Accurate Battle Simulator,2021-04-01,19.99,['Landfall'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",Strategy,97,96,125031
Dorfromantik,2022-04-28,13.99,['Toukana Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,96,97,25241
Baldur's Gate 3,2023-08-03,59.99,['Larian Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",Strategy,96,96,648637
HuniePop,2015-01-19,9.99,['HuniePot'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",Strategy,96,96,24007
Monster Train,2020-05-21,24.99,['Shiny Shoe'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",Strategy,96,93,18566
Shadow Tactics: Blades of the Shogun,2016-12-06,39.99,['Mimimi Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",Strategy,96,94,29604
shapez,2020-06-07,9.99,['Tobias Springer'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",Strategy,96,93,12077
Cookie Clicker,2021-09-01,4.99,"['Orteil', 'DashNet']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",Strategy,96,94,72493
Arrow a Row,2023-08-20,0.0,['Lonerangerix'],['Single-player'],Strategy,96,94,15905
Mini Motorways,2021-07-20,7.99,['Dinosaur Polo Club'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,96,98,20189
Tabletop Simulator,2015-06-05,19.99,['Berserk Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']",Strategy,96,94,41583
Thronefall,2024-10-11,12.99,['GrizzlyGames'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,96,94,19369
Your Only Move Is HUSTLE,2023-02-02,4.99,['Ivy Sly'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Family Sharing']",Strategy,96,95,25463
Sid Meier's Civilization® V,2010-09-21,29.99,"['Firaxis Games', 'Aspyr (Mac)', 'Aspyr (Linux)']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",Strategy,95,92,123177
Cult of the Lamb,2022-08-11,24.99,['Massive Monster'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']",Strategy,95,96,86234
Wildermyth,2021-06-15,24.99,['Worldwalker Games LLC'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together', 'Family Sharing']",Strategy,95,92,15555
Age of Empires II (Retired),2013-04-09,19.99,"['Skybox Labs', 'Hidden Path Entertainment', 'Ensemble Studios', 'Forgotten Empires']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']",Strategy,95,92,83103
FTL: Faster Than Light,2012-09-14,9.99,['Subset Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",Strategy,95,88,58646
Kenshi,2018-12-06,29.99,['Lo-Fi Games'],"['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor', 'Family Sharing']",Strategy,95,96,79639
Dwarf Fortress,2022-12-06,29.99,['Bay 12 Games'],"['Single-player', 'Steam Workshop', 'Family Sharing']",Strategy,95,84,25988
Timberborn,2021-09-15,34.99,['Mechanistry'],"['Single-player', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",Strategy,95,97,27836
Cosmoteer: Starship Architect & Commander,2022-10-24,14.99,['Walternate Realities'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",Strategy,95,94,10134
Game Dev Tycoon,2013-08-29,3.49,['Greenheart Games 💚'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",Strategy,95,95,38498
Teardown,2022-04-21,29.99,['Tuxedo Labs'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",Strategy,95,94,98846
Against the Storm,2023-12-08,29.99,['Eremite Games'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,95,95,27565
Persona 3 Reload,2024-02-01,69.99,['ATLUS'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,95,95,26729
Mini Metro,2015-11-06,4.99,['Dinosaur Polo Club'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",Strategy,95,97,11639
Don't Starve Together,2016-04-21,14.99,['Klei Entertainment'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",Strategy,95,81,335405
Divinity: Original Sin 2 - Definitive Edition,2017-09-14,44.99,['Larian Studios'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",Strategy,95,92,164364
Mindustry,2019-09-26,9.99,['AnukenDev'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Family Sharing']",Strategy,95,95,18570
Brutal Legend,2013-02-26,14.99,['Double Fine Productions'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",Strategy,94,91,10066
Library Of Ruina,2021-08-10,29.99,['ProjectMoon'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",Strategy,94,96,29569
Empires of the Undergrowth,2024-06-07,29.99,['Slug Disco'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,94,95,13600
60 Seconds! Reatomized,2019-07-25,9.99,['Robot Gentleman'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,94,94,15167
Company of Heroes,2006-09-11,3.99,['Relic Entertainment'],"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",Strategy,94,90,10878
Rise of Nations: Extended Edition,2014-06-12,19.99,"['SkyBox Labs', 'Big Huge Games']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']",Strategy,94,91,12171
Plague Inc: Evolved,2016-02-18,4.49,['Ndemic Creations'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",Strategy,94,95,48593
Learn to Fly 3,2017-05-12,0.0,['Light Bringer Games inc.'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Stats']",Strategy,94,94,10174
PlateUp!,2022-08-04,19.99,"[""It's happening""]","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",Strategy,94,89,15366
Wandering Sword,2023-09-14,24.99,['The Swordman Studio'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",Strategy,94,95,24613
Age of Empires II: Definitive Edition,2019-11-14,34.99,"['Forgotten Empires', 'Tantalus Media', 'Wicked Witch', ""World's Edge"", 'CaptureAge']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",Strategy,94,96,138617
ISLANDERS,2019-04-04,1.24,"['Coatsink', 'GrizzlyGames', 'Stage Clear Studios']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,94,89,15549
Bloons TD 5,2014-11-19,9.99,['Ninja Kiwi'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,94,97,10262
Symphony of War: The Nephilim Saga,2022-06-10,19.99,['Dancing Dragon Games'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",Strategy,94,86,11112
Into the Breach,2018-02-27,14.99,['Subset Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",Strategy,94,94,16724
Barotrauma,2023-03-13,17.49,"['FakeFish', 'Undertow Games']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",Strategy,94,96,50140
Sins of a Solar Empire®: Rebellion,2012-06-12,19.99,"['Ironclad Games Corporation', 'Stardock Entertainment']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor', 'Family Sharing']",Strategy,93,88,10003
100% Orange Juice,2014-05-16,6.99,['Orange_Juice'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Family Sharing']",Strategy,93,92,14243
Automation - The Car Company Tycoon Game,2015-03-12,29.99,['Camshaft Software Ltd'],"['Single-player', 'Multi-player', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",Strategy,93,96,12883
觅长生,2023-01-12,14.99,['Chalcedony Network'],"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",Strategy,93,94,23860
DYNASTY WARRIORS: ORIGINS,2025-01-16,69.99,"['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'HDR available', 'Family Sharing']",Strategy,93,93,12071
Age of Mythology: Extended Edition,2014-05-08,29.99,"['SkyBox Labs', 'Ensemble Studios']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']",Strategy,93,97,30726
Dungeon Defenders,2011-10-18,14.99,['Chromatic Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",Strategy,93,92,11282
Kingdoms and Castles,2017-07-20,14.99,"['Lion Shield, LLC']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",Strategy,93,98,28126
Dungeons 3,2017-10-13,29.99,['Realmforge Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",Strategy,93,100,12348
Five Nights at Freddy's 4,2015-07-23,7.99,['Scott Cawthon'],"['Single-player', 'Family Sharing']",Strategy,93,97,13218
XCOM: Enemy Unknown,2012-10-08,29.99,"['Firaxis Games', 'Feral Interactive (Linux)']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",Strategy,93,87,38328
Cities: Skylines,2015-03-10,29.99,['Colossal Order Ltd.'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']",Strategy,93,61,202025
Total War: WARHAMMER II,2017-09-28,59.99,"['CREATIVE ASSEMBLY', 'Feral Interactive (Mac)', 'Feral Interactive (Linux)']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Remote Play on Tablet', 'Family Sharing']",Strategy,93,82,84030
ShellShock Live,2020-05-22,9.99,['kChamp Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']",Strategy,93,94,28685
Love Is All Around,2023-10-17,9.99,['intiny'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'In-App Purchases', 'Steam Cloud']",Strategy,93,84,35656
Tavern Master,2021-11-16,14.99,['Untitled Studio'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",Strategy,92,91,10390
Insurgency,2014-01-22,14.99,['New World Interactive'],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Valve Anti-Cheat enabled', 'Includes level editor', 'Family Sharing']",Strategy,92,82,86494
Victoria II,2010-08-30,19.99,['Paradox Development Studio'],"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Family Sharing']",Strategy,92,58,15906
Frostpunk,2018-04-24,29.99,['11 bit studios'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",Strategy,92,94,100183
Forts,2017-04-19,14.99,['EarthWork Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']",Strategy,92,90,18210
Loop Hero,2021-03-04,14.99,['Four Quarters'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,92,86,31807
Orcs Must Die! 2,2012-07-30,4.49,['Robot Entertainment'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",Strategy,92,88,12613
Turmoil,2016-06-02,3.24,['Gamious'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",Strategy,92,94,11891
